workId,responsibilityStatement,printTitle
https://dh.plus.ac.at/mhdbdb/instance/work_376,"herausgegeben von Kurt Gärtner, Werner Hoffmann","""Unser vrouwen hinfart"" und ""Diu Urstende"""
https://dh.plus.ac.at/mhdbdb/instance/work_376,"herausgegeben von Kurt Gärtner, Werner Hoffmann","""Unser vrouwen hinfart"" und ""Diu Urstende"""
https://dh.plus.ac.at/mhdbdb/instance/work_376,,Diu urstende
https://dh.plus.ac.at/mhdbdb/instance/work_377,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_377,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_377,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_378,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_378,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_378,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_379,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_379,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_379,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_38,"herausgegeben von Hugo Moser, Helmut Tervooren",Des Minnesangs Frühling
https://dh.plus.ac.at/mhdbdb/instance/work_38,"herausgegeben von Hugo Moser, Helmut Tervooren",Des Minnesangs Frühling
https://dh.plus.ac.at/mhdbdb/instance/work_38,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_382,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_382,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_382,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_384,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_384,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_384,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_384,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_385,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_385,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_385,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_385,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift
https://dh.plus.ac.at/mhdbdb/instance/work_385,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift cod. Pal. germ. 341
https://dh.plus.ac.at/mhdbdb/instance/work_385,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_385,,Beispiel vom Hasen
https://dh.plus.ac.at/mhdbdb/instance/work_387,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_387,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_387,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_387,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_388,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_388,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_388,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_388,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift
https://dh.plus.ac.at/mhdbdb/instance/work_388,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift cod. Pal. germ. 341
https://dh.plus.ac.at/mhdbdb/instance/work_388,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_388,,Beispiel vom Hasen
https://dh.plus.ac.at/mhdbdb/instance/work_389,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_389,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_389,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_389,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_39,"herausgegeben von Hugo Moser, Helmut Tervooren",Des Minnesangs Frühling
https://dh.plus.ac.at/mhdbdb/instance/work_39,"herausgegeben von Hugo Moser, Helmut Tervooren",Des Minnesangs Frühling
https://dh.plus.ac.at/mhdbdb/instance/work_39,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_390,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_390,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_390,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_390,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_391,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_391,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_391,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_391,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_394,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_394,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_394,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_394,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_395,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_395,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_395,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_395,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_396,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_396,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_396,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_397,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_397,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_397,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_398,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift
https://dh.plus.ac.at/mhdbdb/instance/work_398,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift cod. Pal. germ. 341
https://dh.plus.ac.at/mhdbdb/instance/work_398,,Beispiel vom Hasen
https://dh.plus.ac.at/mhdbdb/instance/work_399,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_399,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_399,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_399,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift
https://dh.plus.ac.at/mhdbdb/instance/work_399,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift cod. Pal. germ. 341
https://dh.plus.ac.at/mhdbdb/instance/work_399,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_399,,Beispiel vom Hasen
https://dh.plus.ac.at/mhdbdb/instance/work_4,"herausgegeben von Kurt Rudolph, Walter Baetke",Festschrift Walter Baetke
https://dh.plus.ac.at/mhdbdb/instance/work_4,"herausgegeben von Kurt Rudolph, Walter Baetke",Festschrift Walter Baetke
https://dh.plus.ac.at/mhdbdb/instance/work_4,herausgegeben von Paul Gereke,Die Legenden
https://dh.plus.ac.at/mhdbdb/instance/work_4,,Eine mittelhochdeutsche Alexiuslegende
https://dh.plus.ac.at/mhdbdb/instance/work_4,,Alexius
https://dh.plus.ac.at/mhdbdb/instance/work_40,"herausgegeben von Hugo Moser, Helmut Tervooren",Des Minnesangs Frühling
https://dh.plus.ac.at/mhdbdb/instance/work_40,"herausgegeben von Hugo Moser, Helmut Tervooren",Des Minnesangs Frühling
https://dh.plus.ac.at/mhdbdb/instance/work_40,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_400,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_400,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_400,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_400,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift
https://dh.plus.ac.at/mhdbdb/instance/work_400,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift cod. Pal. germ. 341
https://dh.plus.ac.at/mhdbdb/instance/work_400,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_400,,Beispiel vom Hasen
https://dh.plus.ac.at/mhdbdb/instance/work_401,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_401,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_401,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_401,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift
https://dh.plus.ac.at/mhdbdb/instance/work_401,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift cod. Pal. germ. 341
https://dh.plus.ac.at/mhdbdb/instance/work_401,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_401,,Beispiel vom Hasen
https://dh.plus.ac.at/mhdbdb/instance/work_402,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_402,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_402,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_402,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift
https://dh.plus.ac.at/mhdbdb/instance/work_402,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift cod. Pal. germ. 341
https://dh.plus.ac.at/mhdbdb/instance/work_402,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_402,,Beispiel vom Hasen
https://dh.plus.ac.at/mhdbdb/instance/work_403,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift
https://dh.plus.ac.at/mhdbdb/instance/work_403,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift cod. Pal. germ. 341
https://dh.plus.ac.at/mhdbdb/instance/work_403,,Beispiel vom Hasen
https://dh.plus.ac.at/mhdbdb/instance/work_404,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift
https://dh.plus.ac.at/mhdbdb/instance/work_404,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift cod. Pal. germ. 341
https://dh.plus.ac.at/mhdbdb/instance/work_404,,Beispiel vom Hasen
https://dh.plus.ac.at/mhdbdb/instance/work_405,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift
https://dh.plus.ac.at/mhdbdb/instance/work_405,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift cod. Pal. germ. 341
https://dh.plus.ac.at/mhdbdb/instance/work_405,,Beispiel vom Hasen
https://dh.plus.ac.at/mhdbdb/instance/work_406,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift
https://dh.plus.ac.at/mhdbdb/instance/work_406,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift cod. Pal. germ. 341
https://dh.plus.ac.at/mhdbdb/instance/work_406,,Beispiel vom Hasen
https://dh.plus.ac.at/mhdbdb/instance/work_408,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_408,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_408,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_408,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift
https://dh.plus.ac.at/mhdbdb/instance/work_408,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift cod. Pal. germ. 341
https://dh.plus.ac.at/mhdbdb/instance/work_408,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_408,,Beispiel vom Hasen
https://dh.plus.ac.at/mhdbdb/instance/work_409,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_409,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_409,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_41,"herausgegeben von Hugo Moser, Helmut Tervooren",Des Minnesangs Frühling
https://dh.plus.ac.at/mhdbdb/instance/work_41,"herausgegeben von Hugo Moser, Helmut Tervooren",Des Minnesangs Frühling
https://dh.plus.ac.at/mhdbdb/instance/work_41,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_410,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift
https://dh.plus.ac.at/mhdbdb/instance/work_410,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift cod. Pal. germ. 341
https://dh.plus.ac.at/mhdbdb/instance/work_410,,Beispiel vom Hasen
https://dh.plus.ac.at/mhdbdb/instance/work_411,herausgegeben von Karl Weinhold,Sanct Francisken Leben und Tochter Syon
https://dh.plus.ac.at/mhdbdb/instance/work_411,,Sanct Franzisken Leben
https://dh.plus.ac.at/mhdbdb/instance/work_412,herausgegeben von Karl Weinhold,Sanct Francisken Leben und Tochter Syon
https://dh.plus.ac.at/mhdbdb/instance/work_412,,Sanct Franzisken Leben
https://dh.plus.ac.at/mhdbdb/instance/work_413,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_413,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_413,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_415,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_415,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_415,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_416,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_416,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_416,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_417,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_417,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_417,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_418,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_418,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_418,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_419,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_419,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_419,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_42,"herausgegeben von Hugo Moser, Helmut Tervooren",Des Minnesangs Frühling
https://dh.plus.ac.at/mhdbdb/instance/work_42,"herausgegeben von Hugo Moser, Helmut Tervooren",Des Minnesangs Frühling
https://dh.plus.ac.at/mhdbdb/instance/work_42,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_420,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_420,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_420,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_421,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_421,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_421,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_422,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_422,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_422,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_423,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_423,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_423,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_424,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_424,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_424,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_425,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_425,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_425,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_426,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_426,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_426,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_429,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_429,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_429,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_43,"herausgegeben von Hugo Moser, Helmut Tervooren",Des Minnesangs Frühling
https://dh.plus.ac.at/mhdbdb/instance/work_43,"herausgegeben von Hugo Moser, Helmut Tervooren",Des Minnesangs Frühling
https://dh.plus.ac.at/mhdbdb/instance/work_43,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_430,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_430,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_430,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_431,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_431,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_431,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_432,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_432,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_432,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_433,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_433,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_433,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_435,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_435,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_435,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_436,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_436,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_436,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_437,herausgegeben von Bernard Standring,Die Gedichte des Wilden Mannes
https://dh.plus.ac.at/mhdbdb/instance/work_437,herausgegeben von Bernard Standring,Die Gedichte
https://dh.plus.ac.at/mhdbdb/instance/work_437,herausgegeben von Bernard Standring,Die Gedichte des Wilden Mannes
https://dh.plus.ac.at/mhdbdb/instance/work_437,,Christliche Lehre
https://dh.plus.ac.at/mhdbdb/instance/work_438,herausgegeben von Bernard Standring,Die Gedichte des Wilden Mannes
https://dh.plus.ac.at/mhdbdb/instance/work_438,herausgegeben von Bernard Standring,Die Gedichte
https://dh.plus.ac.at/mhdbdb/instance/work_438,herausgegeben von Bernard Standring,Die Gedichte des Wilden Mannes
https://dh.plus.ac.at/mhdbdb/instance/work_438,,Christliche Lehre
https://dh.plus.ac.at/mhdbdb/instance/work_439,herausgegeben von Bernard Standring,Die Gedichte des Wilden Mannes
https://dh.plus.ac.at/mhdbdb/instance/work_439,herausgegeben von Bernard Standring,Die Gedichte
https://dh.plus.ac.at/mhdbdb/instance/work_439,herausgegeben von Bernard Standring,Die Gedichte des Wilden Mannes
https://dh.plus.ac.at/mhdbdb/instance/work_439,,Christliche Lehre
https://dh.plus.ac.at/mhdbdb/instance/work_44,"herausgegeben von Hugo Moser, Helmut Tervooren",Des Minnesangs Frühling
https://dh.plus.ac.at/mhdbdb/instance/work_44,"herausgegeben von Hugo Moser, Helmut Tervooren",Des Minnesangs Frühling
https://dh.plus.ac.at/mhdbdb/instance/work_44,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_440,herausgegeben von Bernard Standring,Die Gedichte des Wilden Mannes
https://dh.plus.ac.at/mhdbdb/instance/work_440,herausgegeben von Bernard Standring,Die Gedichte
https://dh.plus.ac.at/mhdbdb/instance/work_440,herausgegeben von Bernard Standring,Die Gedichte des Wilden Mannes
https://dh.plus.ac.at/mhdbdb/instance/work_440,,Christliche Lehre
https://dh.plus.ac.at/mhdbdb/instance/work_441,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_441,herausgegeben von Carl Kraus,Deutsche Liederdichter des 13. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_441,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_442,herausgegeben von Karl Bartsch,Die Schweizerischen Minnesänger
https://dh.plus.ac.at/mhdbdb/instance/work_442,,[Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_443,herausgegeben von Karl Bartsch,Die Schweizerischen Minnesänger
https://dh.plus.ac.at/mhdbdb/instance/work_443,,[Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_444,herausgegeben von Karl Bartsch,Die Schweizerischen Minnesänger
https://dh.plus.ac.at/mhdbdb/instance/work_444,,[Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_445,herausgegeben von Karl Bartsch,Die Schweizerischen Minnesänger
https://dh.plus.ac.at/mhdbdb/instance/work_445,,[Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_446,herausgegeben von Karl Bartsch,Die Schweizerischen Minnesänger
https://dh.plus.ac.at/mhdbdb/instance/work_446,,[Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_447,herausgegeben von Karl Bartsch,Die Schweizerischen Minnesänger
https://dh.plus.ac.at/mhdbdb/instance/work_447,,[Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_448,herausgegeben von Karl Bartsch,Die Schweizerischen Minnesänger
https://dh.plus.ac.at/mhdbdb/instance/work_448,,[Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_449,herausgegeben von Karl Bartsch,Die Schweizerischen Minnesänger
https://dh.plus.ac.at/mhdbdb/instance/work_449,,[Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_45,"herausgegeben von Hugo Moser, Helmut Tervooren",Des Minnesangs Frühling
https://dh.plus.ac.at/mhdbdb/instance/work_45,"herausgegeben von Hugo Moser, Helmut Tervooren",Des Minnesangs Frühling
https://dh.plus.ac.at/mhdbdb/instance/work_45,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_450,herausgegeben von Karl Bartsch,Die Schweizerischen Minnesänger
https://dh.plus.ac.at/mhdbdb/instance/work_450,,[Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_451,herausgegeben von Karl Bartsch,Die Schweizerischen Minnesänger
https://dh.plus.ac.at/mhdbdb/instance/work_451,,[Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_452,herausgegeben von Karl Bartsch,Die Schweizerischen Minnesänger
https://dh.plus.ac.at/mhdbdb/instance/work_452,,[Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_453,herausgegeben von Karl Bartsch,Die Schweizerischen Minnesänger
